t,o,h,l,c,v
1728468000,2436.6,2436.7,2428.5,2433.6,339965
1728471600,2433.95,2441.75,2431.75,2440.7,365516
1728475200,2440.75,2445.4,2425.1,2433.95,1155300
1728478800,2434.05,2437.2,2422.5,2428.55,1288836
1728482400,2428.85,2442.3,2424.45,2435.95,1164625
1728486000,2436,2470.45,2435,2459.6,2544130
1728489600,2459.45,2461,2430,2433.15,2098944
1728493200,2433.15,2439.5,2427.5,2433.35,598235
1728496800,2433.3,2436.45,2407.35,2414.5,1490114
1728500400,2414.25,2420.95,2406.35,2417.05,538343
1728504000,2417,2417.05,2352,2355.05,3021000
1728507600,2355.15,2380,2349.3,2377.5,1162560
1728511200,2377.45,2380.55,2365.3,2372.55,570972
1728514800,2372.6,2375.65,2362.65,2369.75,765574
1728518400,2369.4,2383,2365.55,2374.7,938456
1728522000,2374.75,2399.3,2374,2390.9,1339753
1728525600,2390.8,2398.95,2390.45,2393.45,1090436
1728529200,2393.5,2397.4,2391.45,2393.95,341719
1728532800,2393.9,2397.9,2389.75,2393.45,311009
1728536400,2393.45,2410,2391.2,2404.15,828843
1728540000,2404.25,2408.7,2399,2407.4,486582
1728543600,2407.05,2407.15,2393.2,2394.2,596363
1728547200,2394.15,2396.5,2378.9,2380.85,1308331
1728550800,2381,2387.15,2367,2385.95,1478947
1728554400,2385.95,2399.7,2385.7,2395.55,895918
1728558000,2395.55,2406.6,2393.4,2405.05,773650
1728561600,2404.95,2407.7,2377.2,2386.95,2234432
1728565200,2386.6,2395.8,2372,2381.4,1722154
1728568800,2381.35,2387.25,2368.9,2380.8,1364225
1728572400,2380.85,2404.25,2375.55,2403.4,1373752
1728576000,2403.45,2419.65,2389.3,2391.2,2681704
1728579600,2391.65,2396.8,2362.6,2371.4,2559813
1728583200,2371.65,2373,2328.75,2356.65,4607631
1728586800,2356.65,2369.25,2349.55,2366.1,776067
1728590400,2365.8,2376.6,2357.3,2368,1212355
1728594000,2368.1,2385.5,2360.6,2385.5,541196
1728597600,2385.5,2386,2370.1,2376.35,542250
1728601200,2376.6,2385.5,2376.45,2384.75,413238
1728604800,2384.65,2389.65,2380.35,2384.85,642026
1728608400,2384.9,2413.95,2380.7,2405.25,1482168
1728612000,2405.05,2408.8,2392.7,2398.35,1183409
1728615600,2398.3,2415.2,2398.3,2409.2,1050631
1728619200,2409.15,2414.05,2403.5,2407.45,616663
1728622800,2407.5,2411.95,2401.55,2404.55,505375
1728626400,2404.55,2416.45,2403,2409.65,700021
1728630000,2409.7,2413.95,2404.2,2406.25,778620
1728633600,2406.2,2408.6,2401.5,2401.5,423697
1728637200,2401.55,2417.4,2401,2413.35,690068
1728640800,2413.3,2424.95,2409.4,2413.05,1037816
1728644400,2413.1,2420.9,2410.4,2416.25,395300
1728648000,2416.25,2426.8,2412.7,2423.85,1098591
1728651600,2423.9,2437.05,2414.5,2429.6,2100103
1728655200,2429.6,2437.95,2423.25,2430.85,1633029
1728658800,2430.95,2453.35,2430.9,2442.2,2185614
1728662400,2442.3,2447.95,2433.4,2436.95,1550109
1728666000,2436.95,2451.7,2432,2448.65,1155718
1728669600,2448.6,2449.3,2438.45,2444.6,847941
1728673200,2444.75,2471.9,2443.55,2458.45,1918052
1728676800,2458.5,2461.2,2450.55,2455.65,531775
1728680400,2455.6,2460.15,2448.35,2448.45,426922
1728684000,2448.6,2451.25,2435.65,2438.15,1079495
1728687600,2438.15,2443.75,2432.9,2438.35,428602
1728691200,2438.35,2447.45,2434.7,2443.1,598639
1728694800,2443.1,2450.2,2440.25,2443.1,647103
1728698400,2443.05,2443.55,2434.25,2435.55,380803
1728702000,2435.6,2440,2433.05,2437.85,396883
1728705600,2437.9,2450.9,2437.85,2444.65,1132211
1728709200,2444.65,2447.6,2441.7,2446.55,385423
1728712800,2446.55,2448,2444.2,2445.4,199145
1728716400,2445.4,2446.4,2441.45,2445.6,309960
1728720000,2445.6,2445.7,2441.5,2444.6,147027
1728723600,2444.65,2445.9,2442.3,2444.7,170086
1728727200,2444.65,2456.8,2442.5,2454.6,844000
1728730800,2454.65,2466.85,2449.6,2451,1270187
1728734400,2451.45,2459,2447.4,2456.85,465898
1728738000,2456.8,2461.1,2454.4,2460.3,384009
1728741600,2460.65,2479,2457,2469.9,1439829
1728745200,2469.9,2482.9,2464.3,2471.7,1400675
1728748800,2471.65,2486.95,2468.2,2468.25,865168
1728752400,2468.4,2479.9,2467,2474.35,371311
1728756000,2474.35,2480.7,2466.25,2468.5,421046
1728759600,2468.45,2473.15,2465.45,2471.3,338934
1728763200,2471.35,2472.05,2467.55,2469,140570
1728766800,2469.3,2478.8,2469,2478.65,162380
1728770400,2478.6,2489.8,2474.35,2486.25,468561
1728774000,2486,2487.45,2475.05,2475.1,326859
1728777600,2475.05,2484.8,2473.9,2475.65,396243
1728781200,2475.7,2475.7,2461.05,2466.35,928479
1728784800,2466.3,2469,2463.35,2468.25,391960
1728788400,2468.3,2468.9,2451.4,2456.55,817188
1728792000,2456.5,2463.15,2455.65,2462.25,249105
1728795600,2462.25,2467.8,2461.1,2462.55,366632
1728799200,2462.55,2468.15,2462.05,2463.95,248454
1728802800,2463.8,2466.2,2458.75,2463.9,292890
1728806400,2463.9,2470.55,2460,2462,517791
1728810000,2461.95,2467.05,2461.55,2466.15,231932
1728813600,2466.15,2469.6,2461.4,2461.45,375879
1728817200,2461.45,2465.3,2456.25,2457.65,459988
1728820800,2457.25,2466.6,2456.9,2464.25,429285
1728824400,2464.4,2469.35,2461.55,2463.5,362184
1728828000,2463.25,2463.45,2443.2,2445.95,1370571
1728831600,2445.8,2451.4,2435.5,2439.55,1470312
1728835200,2439.7,2458.55,2437,2454.35,1104057
1728838800,2454.4,2461.25,2439.35,2444.95,897990
1728842400,2444.95,2452.95,2439,2443.55,472576
1728846000,2443.55,2457.8,2443.55,2456.95,278140
1728849600,2456.9,2459.6,2451.55,2459.4,343449
1728853200,2459.4,2468.45,2456.3,2463.8,427805
1728856800,2463.75,2483.6,2462.4,2466.35,1026640
1728860400,2466.15,2468.4,2459.45,2467.75,336417
1728864000,2467.8,2468.8,2447.85,2451.75,682754
1728867600,2451.65,2463.4,2449.2,2451.55,446654
1728871200,2451.55,2451.95,2441.75,2451.4,598461
